gameId,title,genres,platform,releaseYear,image,developer,rating,totalReviews,installs,source
mob_1594,SumSudoku: Killer Sudoku,Puzzle,mobile,,https://play-lh.googleusercontent.com/6Vy0AjAGl17wm6KtdLpu-61s7n3o3jCFGWH1dANaXxbRmj3k-kC8lZV63Mivsva4sH-6,Conceptis Ltd.,4.57,0,"100,000+",googleplay
mob_1595,Carrom League: Friends Online,Sports,mobile,,https://play-lh.googleusercontent.com/HUnKnU8kHmu5H9gkTYhFKpS5_Y4SU4rKRp7whalCXL3x_tkQLDeMX2SpHWrlyMcOdM2DVp54KCU4sp08DsmW,Blue Engine Games,4.57,0,"5,000,000+",googleplay
mob_1596,Carrom Board Stars 3D,Board,mobile,,https://play-lh.googleusercontent.com/py2FIsdmyZvtDkxhiFteDOjVX9uT0zepXqzkgNk01gIQviYm1vhvBTcRHijRd1WIkw,ButterBox.in,4.57,0,"500,000+",googleplay
mob_1597,Easy Words - Word Puzzle Games,Word,mobile,,https://play-lh.googleusercontent.com/7qLY61S_ClByC_7hrT4jmXoZkHw4hrDIOLXSt4eOm8eq6frVdnkzxz10QgFQeCHM5vkZZ1cM0nRhW8z-zwl8,Easybrain,4.57,0,"1,000,000+",googleplay
mob_1598,Holdem or Foldem - Texas Poker,Card,mobile,,https://play-lh.googleusercontent.com/wu23nteRecLzg7n-vdxHfu0JhNYFmy_A5ITa6u3DgsGrlTz_sZG2RmnCejiqMMFPnVA,Forever9 Games,4.57,0,"1,000,000+",googleplay
mob_1599,Love Choices - Merge&Makeover,Casual,mobile,,https://play-lh.googleusercontent.com/X4Fkjbt9owsPo_eAtSeNXwXliwcGLvkvAiBhL05WmSOXgVdVGN4ymxdLXvStOkXToQ,Pexix Inc.,4.57,0,"5,000,000+",googleplay
mob_1600,World Conqueror 3-WW2 Strategy,Strategy,mobile,,https://play-lh.googleusercontent.com/z4JeYERThFdEMBp9ctoHqR0ZMtg36l4omg6ZlBs2Kr0mukiFn3L2JKRmGxKiWCui,EasyTech Games,4.57,0,"10,000,000+",googleplay
mob_1601,Trivia Crack Premium Quiz Game,Trivia,mobile,,https://play-lh.googleusercontent.com/oHGr8JfLxOEVW7Z0XCxQ99WeuNF-dTH4I_KQZ0EqXnbHtOgQgUH_O7y741QHAL9fHNod,etermax,4.57,0,"500,000+",googleplay
mob_1602,Brain Puzzle: Tricky Quest,Puzzle,mobile,,https://play-lh.googleusercontent.com/OOpJ60wKFvTxOdGj2VTkU2D-dWn2z6ggJbev6q4-yJPIqFWPywJ1oJajnWWvh8zASV4EiZHlHWy4FmTDJvR_QWc,JoyGame Studio,4.57,0,"10,000,000+",googleplay
mob_1603,2048,Puzzle,mobile,,https://play-lh.googleusercontent.com/YMjBRDCr5a9p_bdWnMTWKrC3FNi40WsR4jXt1UXlNMZfRhoXQL3eAkIwXAk5wwQZ_g,Solebon LLC,4.57,0,"1,000,000+",googleplay
mob_1604,Hexa Sort,Puzzle,mobile,,https://play-lh.googleusercontent.com/Fb6LOiEok5OKRnkUqk_AO1fTi7oznCPeftYhZk7bnRwucG91oUWeZ5RoXGx7i5V1CA,Lion Studios Plus,4.57,0,"10,000,000+",googleplay
mob_1605,Piano Fire: Edm Music & Piano,Music,mobile,,https://play-lh.googleusercontent.com/hpS4y8jFxsWlOlcHwmx8UIkQL-B4pgSHuSDa3SSVoiIZwVvOZse-oSKfpRBeOVS6WcI,Adaric Music,4.57,0,"100,000,000+",googleplay
mob_1606,Modern Strike Online: War FPS,Action,mobile,,https://play-lh.googleusercontent.com/Zvoewb1b9H9I0fCiWOgubtA-21SPqFM41GAkkqUSukmpYmUepbynPYtC2LgIGrYjgi8X,Azur Interactive Games Limited,4.56,0,"100,000,000+",googleplay
mob_1607,Garden Affairs: Design & Match,Puzzle,mobile,,https://play-lh.googleusercontent.com/_nxoAX-huRYNmlMQhWV-LKTBKFPeaxFfCcMLjlDEUlTqgbh9rRLSKuNv_My1pImPtir4,Judian Technology International Pte. Ltd.,4.56,0,"10,000,000+",googleplay
mob_1608,Wonka's World of Candy Match 3,Casual,mobile,,https://play-lh.googleusercontent.com/e0OltJNhPto6yNQOP_m9nI8DWWlm3y37ppS7owQya2xfvhsh48lpqXEXu24vY59DLU8,Zynga,4.56,0,"1,000,000+",googleplay
mob_1609,Land of Legends: Island games,Adventure,mobile,,https://play-lh.googleusercontent.com/Tf0fMRgqk8TRcz36o-Q0x6lj9dpixR2vfK58M2WzyCylus7Po16_W6KsUEXa1asfgh5y,Ciao Games,4.56,0,"1,000,000+",googleplay
mob_1610,Angry Birds Dream Blast,Puzzle,mobile,,https://play-lh.googleusercontent.com/INjAX3rST_6h8j8FDaB9LMlgv-dCMd-g1aCKE7OIuTG9UqB9X95Ow86xPdC1U_onhQ,Rovio Entertainment Oy,4.56,0,"10,000,000+",googleplay
mob_1611,Devil Hunter:Raider,Role Playing,mobile,,https://play-lh.googleusercontent.com/5qgmzVTuZeYQxXV8OV2eNSxld66hlVGSy_n0sfiFG3zur7oMBVnosqwjjyEmaetoHQ,UnlockGame,4.56,0,"500,000+",googleplay
mob_1612,Mobile Dungeon: RPG Crawler,Role Playing,mobile,,https://play-lh.googleusercontent.com/X0ROiPeLF6Q7PRiX7K0MqnLctIrJVODn4rYk0frJxJ-rNAvv9QhFXsgA9ZHTWUpFj7k,Playa Games,4.56,0,"500,000+",googleplay
mob_1613,Into the Dead 2,Action,mobile,,https://play-lh.googleusercontent.com/KJzppbod8tdh0r8Jbh2BheG7zsYzByjlzfjbcvHz4_R-fhDQzBTcJnKgqdlKWDogEQ,PIKPOK,4.56,0,"10,000,000+",googleplay
mob_1614,Energy: Anti-Stress Loops,Puzzle,mobile,,https://play-lh.googleusercontent.com/_n0EFiM3WoNI1Ui9debHzAsnd011gJm0BiJsS2LVEaygrUjwsXcsyyF5C_jC67hQavkJ,"Infinity Games, Lda",4.56,0,"10,000,000+",googleplay
mob_1615,Slots Era - Jackpot Slots Game,Casino,mobile,,https://play-lh.googleusercontent.com/DVuUoCw5xzqsqq22hFwaPcIYYmL7YkzBNL8bG5HLxAgdUY4T88Ma5E8Yz0nmtPdwDlljvy47822qqb126N6Xrg,Murka Games Limited,4.56,0,"10,000,000+",googleplay
mob_1616,Solitaire - Classic Card Games,Card,mobile,,https://play-lh.googleusercontent.com/trsFOWkeuVbmN40ss88nfXDxXcOiH1IF3oJJOueRvcrQEf0gMYsTCzGbC6C-kgqZow,MobilityWare,4.56,0,"100,000,000+",googleplay
mob_1617,Cooking Fever Duels: Food Wars,Casual,mobile,,https://play-lh.googleusercontent.com/DXJDsGodY6pEZDauC8x4D7ggpPSYpQaQMS2JKcxacF5l_SW6LmOd09p66-sdqStiuQ,Nordcurrent Games,4.56,0,"1,000,000+",googleplay
mob_1618,Legend of Kingdoms: Idle RPG,Role Playing,mobile,,https://play-lh.googleusercontent.com/KVLoM8do-CJRrSBbrbQQBMilBFK1LoG5mdkGrSkcxahvaPBtSY7nc88iXwogrIBAwnRn,Loongcheer Game,4.56,0,"500,000+",googleplay
mob_1619,Bowling Unleashed,Sports,mobile,,https://play-lh.googleusercontent.com/W1YQ-71BLBfTOTNTqa9qMrYpyW0JVZSfehdfGrRXFVNP8UWKeAbmSgvgn1wGEX7hBAE,"3DB Gaming, LLC",4.56,0,"50,000+",googleplay
mob_1620,Hooked Inc: Fishing Games,Simulation,mobile,,https://play-lh.googleusercontent.com/U9xjeGo8Dg5YfXdnKAPdsBy0lbF704CtrwvDIm66WX-D-AyvshdtlTI0aqUSfUOTlzNP,Lion Studios,4.56,0,"10,000,000+",googleplay
mob_1621,Color Slide - Hexa Puzzle,Puzzle,mobile,,https://play-lh.googleusercontent.com/7RxvTn7UpQwGcf3dd2w4p7PjTfTO1htr-qrJ4Pi1f7FMyUHKmcaJl5LBoCIGzVsYx8U,SayGames Ltd,4.56,0,"5,000,000+",googleplay
mob_1622,Rhythm Rush - Piano Music Game,Music,mobile,,https://play-lh.googleusercontent.com/HsNBW43SRcZRElghSrh9s_vkuifrrIzt6072mcbFL7bcYjcxjgvJl6WIPv-5b79z3Q,Boom Studio Limited,4.56,0,"10,000,000+",googleplay
mob_1623,Reigns: Game of Thrones,Card,mobile,,https://play-lh.googleusercontent.com/MiFCc5o09nR1OlAayYwvJ-2bfM5tet2f62XS7F6WaImZh0gQEHgdNPSjtQFN_htqlx8,DevolverDigital,4.56,0,"100,000+",googleplay
mob_1624,Google Messages,Communication,mobile,,https://play-lh.googleusercontent.com/9AZOTXU_CpreTFAXUPAmJNkm8VGCb1C90fjJ9pHGcVmpGMDSTq3cUbaQJdBT9Tdp9A,Google LLC,4.56,0,"5,000,000,000+",googleplay
mob_1625,Pool Trickshots Billiard,Sports,mobile,,https://play-lh.googleusercontent.com/xS0PdOhuHZT1vs5RUMaWyRuzk3CXnjQvvzR1ROnBFGph8MsI_TY26LrKOzfogAxXZg,Miniclip.com,4.55,0,"1,000,000+",googleplay
mob_1626,Riot Mobile,Strategy,mobile,,https://play-lh.googleusercontent.com/I8VgQ3QkRc4R0HnIHkaXlPvli-lehkF_OiCDuEiHafnwB8tvg6GT-h9jUaSKJIbHen8,"Riot Games, Inc",4.55,0,"10,000,000+",googleplay
mob_1627,Mergeland,Adventure,mobile,,https://play-lh.googleusercontent.com/-GmNP5WBDbsrP3YvT6y7rvrjp9RMPhOIq0fquxYZiS3D2uA0e3bCqjEXvlpFCfvhBYQF,MIPGAME,4.55,0,"1,000,000+",googleplay
mob_1628,Fairyland: Merge & Magic,Simulation,mobile,,https://play-lh.googleusercontent.com/AxaIjwtwyp3yM2URpbZNWJtE8JuGqpsVXpYLIY0paRkKbgx_4qZtXnpvakOA7tKrMitw,Slimmerbits LLC,4.55,0,"1,000,000+",googleplay
mob_1629,Tower of God: NEW WORLD,Role Playing,mobile,,https://play-lh.googleusercontent.com/R-NDs_WIiSctjTM0_LpXtDSkhJsESiEi1iUYv3FaY73BPn4VK6opEuOz431tzyr5JS8T8X3w-Kd4wl9D3RlH_Nc,Netmarble,4.55,0,"1,000,000+",googleplay
mob_1630,Tree of Savior: NEO,Role Playing,mobile,,https://play-lh.googleusercontent.com/WACDWU7mvkSvTF8AaSjvRszH0Ib4NcOovi5nse-lrNuPiMoDx50t85HuTC9pveg4cfyA51o-VIzlqoIuTih6mQ,NEOCRAFT LIMITED,4.55,0,"1,000,000+",googleplay
mob_1631,PokerGaga: Texas Holdem Live,Card,mobile,,https://play-lh.googleusercontent.com/L_vuT05hntllbFHyqftSEVloRDZJu9x1Dceo81bp3p90W2e51x2y8cIPH1YmARb41xUiJhCb6V1meGjfosZR,Onecent Technology,4.55,0,"1,000,000+",googleplay
mob_1632,Solitaire Play - Card Klondike,Card,mobile,,https://play-lh.googleusercontent.com/g8EmFM0uysWkAr0d4SPaX4rKeZgTZxsKeacahixRrnEn8kdsOYVTqHSNgL79BrVKmKo,Murka Games Limited,4.55,0,"1,000,000+",googleplay
mob_1633,Scripts: Episode & Choices,Simulation,mobile,,https://play-lh.googleusercontent.com/_Dcso5HeBaViehbeNFpDfVoDj2lNti_v5aer9DiJhVrBdLMmEujigna0ANmADnsFKA,Games Hub Hong Kong Limited,4.55,0,"1,000,000+",googleplay
mob_1634,Happy Cooking: 2025 Chef Fever,Casual,mobile,,https://play-lh.googleusercontent.com/2u1fl9hxiHIgfFP1Y1525RSvbMZ9MZm43hPYEzc6l1vs9PFZvcIKufzghV-sbbsP0EDw,Joynow Studio,4.55,0,"10,000,000+",googleplay
mob_1635,Ultimate Bowmasters,Simulation,mobile,,https://play-lh.googleusercontent.com/j8sDe3ccEtW5W2WKkHTzsCbB19fgWm8uZAJgXNEzDhrbJV-XZ8Vp2ZeSL77a-Bo54bY,Playgendary Limited,4.55,0,"10,000,000+",googleplay
mob_1636,Archero 2,Action,mobile,,https://play-lh.googleusercontent.com/qdQsr7FBr46MwT6lVDMOxZspTxFMItQyJUxtVKIT7YPY9iQNhmIIrWXV9qlymhfyY51TXC1lsANJf0CmSyWF,Habby,4.55,0,"5,000,000+",googleplay
mob_1637,Knighthood - RPG Knights,Role Playing,mobile,,https://play-lh.googleusercontent.com/BjlcjjPt8xg6QobynBhOVJzDCoaNY8ALtW_-GSfn3TpC8qRY0ICHbuF0YtLJZQkDBis,RPG Raid Roleplaying Games,4.55,0,"5,000,000+",googleplay
mob_1638,Rush Knights : Idle RPG,Simulation,mobile,,https://play-lh.googleusercontent.com/xQIXcuUTvMDmT-Ajrp39Dh6FMbitIeHWmIvaRmjYb_BL4rIPR3offXSoy8mPwq5X1Q,Springcomes,4.55,0,"100,000+",googleplay
mob_1639,MARVEL Mystic Mayhem,Role Playing,mobile,,https://play-lh.googleusercontent.com/KxOVZGUXAY3hfX6EZNV2WWKpUjeYYOOWnEj3T3DFb-dHK-Me3YhZDrKReLe07k9CwClf,Exptional Global,4.55,0,"1,000,000+",googleplay
mob_1640,Football Battle: Touchdown!,Sports,mobile,,https://play-lh.googleusercontent.com/RPIQNgXTN3x33HvFaeTmZNKEjP0R-WYGcM8PwGy49iB9NKwKjUN3pYM0Msw3tSVPkJm9,Miniclip.com,4.55,0,"1,000,000+",googleplay
mob_1641,Ultimate Golf!,Sports,mobile,,https://play-lh.googleusercontent.com/cMqdMzOy4s21AjZOc5Y-Wt0aOECFseYxMKvVRSPNjmwYI7VjXN3jSIcZgEaAGn76cw,Miniclip.com,4.55,0,"10,000,000+",googleplay
mob_1642,Soccer Games: Soccer Stars,Sports,mobile,,https://play-lh.googleusercontent.com/IXn_3f_R0XiscTvbPEaxRUZ2nkvF1Ugk6D8CAgx1lXUtJtI1vTxN0rVaascHauFb1rE,Miniclip.com,4.55,0,"100,000,000+",googleplay
mob_1643,Golf Super Crew - Golf Game,Sports,mobile,,https://play-lh.googleusercontent.com/A3Ltj9ZGJTAIHOBaizMmmwsLcGVDL5Wn3gfaenuKetx1THs0fxJC7-fPxQCA2D4ekFI,Two Hands Games,4.55,0,"500,000+",googleplay
mob_1644,"DeerCast: Weather, Maps, Track",Weather,mobile,,https://play-lh.googleusercontent.com/uMxwG2V0_Iwx5QL2P-7uAdntzk7fBkyPhYpaQt8Cp--WpMqnaARaIaRUlAkGQMcWX7s-,GSM Outdoors,4.55,0,"500,000+",googleplay
mob_1645,Trivia Crack Retro Quiz,Trivia,mobile,,https://play-lh.googleusercontent.com/ptnIJDuGoP3fiy2MVNxabDQEOm7bVTTqEIOvaVjZBFDDVnoxBev_FkpyJu9YsPA6L5U,etermax,4.55,0,"50,000,000+",googleplay
mob_1646,Brain Out®: Can you pass it?,Puzzle,mobile,,https://play-lh.googleusercontent.com/cIZT8s6NiS_Ez_t0EbD_zoMgvdUsUIP8dgArn4iWcWynE4HYSsYdG7xJTuwkl-vZ3lE,Focus apps,4.55,0,"100,000,000+",googleplay
mob_1647,Colors & Shapes: Coloring game,Educational,mobile,,https://play-lh.googleusercontent.com/bCfk2sc3ftxQYRNs2ns7R8u0NoR2ENv4DVdWa9ptQ27oyyw1ZYpjhH9P3clJLDhWdWc,RV AppStudios,4.55,0,"10,000,000+",googleplay
mob_1648,Music Maker JAM: Beatmaker app,Music & Audio,mobile,,https://play-lh.googleusercontent.com/aA2rpO5sXUJmnkB-H9GlLz8BqhpIw27wG2xc1-9j5rg1h_LmcGxnAd6vOVXTZO8F-D0,Loudly,4.55,0,"10,000,000+",googleplay
mob_1649,SIEGE: World War II,Strategy,mobile,,https://play-lh.googleusercontent.com/0YE5MfUsw8Z4kdczdV0_liNc-N-QBO3dl3cbm5ZABc0ZIMs22ZoFfE1gWOtk6EREioA,Imperia Online JSC,4.55,0,"5,000,000+",googleplay
mob_1650,Farm Town - Family Farming Day,Casual,mobile,,https://play-lh.googleusercontent.com/VHrwdl3SXSoUC1ysMmeCY-gEGK0Q5iCHxu4e9I3eoUamlVZvSo3HVcPdyz-kY6EADzM,foranj.games,4.54,0,"10,000,000+",googleplay
mob_1651,PokeRaid - for Pokémon GO Raid,Social,mobile,,https://play-lh.googleusercontent.com/O8AdTA1BxzaOcn3DAyAKF3tyeO05DVIdM8W8A6y0LTb-5UTAuAmJDSVl4W9MGqJKGbY,Pyde Technologies LTD,4.54,0,"5,000,000+",googleplay
mob_1652,Mods Addon Skins for Minecraft,Entertainment,mobile,,https://play-lh.googleusercontent.com/0-_9MfTc3cTCsJPmiIheR4C3QukF6rFucarPIfsT-IAHUHgpiluaqFo88aXPCBxU2U0,Lyxoto Studios,4.54,0,"100,000,000+",googleplay
mob_1653,Lost Sword,Role Playing,mobile,,https://play-lh.googleusercontent.com/zkP4sKdzyTuDgPqa6hZWieC4eHRT3e8MOlwdUnD-OpQSR9ju1P5q7HVpy6rL8HNNLlwIWMCXAnuTso7I9-Sz7I0,Wemade Connect,4.54,0,"1,000,000+",googleplay
mob_1654,Goodville: Farm Game Adventure,Adventure,mobile,,https://play-lh.googleusercontent.com/qsqXoeFXn5a25Ff7RubQYNm3rd7P6DdcIYzLTPEE10zkp5oL_EjOicvuCjjeM-ldnxiW,Goodville AG,4.54,0,"5,000,000+",googleplay
mob_1655,Adventure Bay - Farm Games,Adventure,mobile,,https://play-lh.googleusercontent.com/IwON07dG7ZaBWSwK0koQ7cJ3s1zNgpLYVyZh84SVwUnUp30jVveywLM2wQGb5LLGnLs,GAMEGOS,4.54,0,"1,000,000+",googleplay
mob_1656,SAO Integral Factor - MMORPG,Role Playing,mobile,,https://play-lh.googleusercontent.com/6XsjBymOKDDbYfYXbnhh1b1HdPEvG9tMNMVPSFK9JJGmr8o5OabH_58QSNpGDMXEVsl9oMErUj9T2Ftz9DWZkg,Bandai Namco Entertainment Inc.,4.54,0,"5,000,000+",googleplay
mob_1657,Dawnblade: Action RPG Offline,Role Playing,mobile,,https://play-lh.googleusercontent.com/x5mM0fNBLS7xnUWwttl7TKVt_Drr2SVE5fSV63yUT3Iolen41cSwG_riEwtQw6C9kuA,Monsterscope,4.54,0,"500,000+",googleplay
mob_1658,Dead Target: Zombie Games 3D,Action,mobile,,https://play-lh.googleusercontent.com/KJn14aWcz1erPzve_SgBMrPDwVU7-VdCOgeoETqKu_RkVlTmTnA39DEZDeIlnhd2IMvi,VNGGames Studios,4.54,0,"100,000,000+",googleplay
mob_1659,Last Hope Sniper 2: Zombie War,Action,mobile,,https://play-lh.googleusercontent.com/sW_xUa7KkWjFG24dxFwT5I_JykwVSasKHwAsRTgkaJBNTSu5Nfl-RY8-wD_4q7zCmQ,JE Software AB,4.54,0,"10,000,000+",googleplay
mob_1660,Zombie Gunship Survival: AC130,Action,mobile,,https://play-lh.googleusercontent.com/mkDUaB-8LockEK6lszImkPGJBnSTvYgqY9uD8wDxHf9kahocKVyVPVtvM4_A5ND6Yn4,Flaregames,4.54,0,"10,000,000+",googleplay
mob_1661,Alto's Odyssey,Action,mobile,,https://play-lh.googleusercontent.com/l4PdRz_ZURsgohnf9z-4uN2eLgnDTAZXPfcQVo7gNoqR4rYqI0Ed2BQVH51sa_KDNUU,Noodlecake,4.54,0,"10,000,000+",googleplay
mob_1662,Killer Sudoku by Sudoku.com,Puzzle,mobile,,https://play-lh.googleusercontent.com/nNNAVvVz9Dn_w1nhdMrLocceQDwQV6rrRPXRBzL8SzWwMvOxliuu1agy4Q1dl0Zkkw,Easybrain,4.54,0,"10,000,000+",googleplay
mob_1663,Wordscapes: Word puzzle game,Word,mobile,,https://play-lh.googleusercontent.com/enG5xeJViKn9uyCxgsQyhZQA0yHDPs4cT4Y63FdzWs5bl9VUXWvDY7iV32aKcJdH6Js,PeopleFun,4.54,0,"100,000,000+",googleplay
mob_1664,Crossword Master - Word Puzzle,Word,mobile,,https://play-lh.googleusercontent.com/vKsVQD3lG4AoABeGFJe8mboN2ATrrwwz1bJFQSd3cuEsvh_AyFIqxZB9gkbt37fFQBk,Easybrain,4.54,0,"10,000,000+",googleplay
mob_1665,Makeover Master - Home Design,Puzzle,mobile,,https://play-lh.googleusercontent.com/Xi1YpxFiBpwEDYdE06Q-eftjSllRJ3MJJBhAmRKnIcBSk94m4GCpj-SOOXsslh7iexV4,Bigcool Games,4.54,0,"1,000,000+",googleplay
mob_1666,Cooking Papa - Chef Fever,Casual,mobile,,https://play-lh.googleusercontent.com/HQHEePwZVbzNmd_Vomf99SVU5faFc6uf-jXwtCE1a2ifEHkW6uXxNQBko3GETTx5Idx0hu_vQLes3Bro3c88,COCODIGITAL: Cooking Games,4.54,0,"1,000,000+",googleplay
mob_1667,Supreme Duelist,Action,mobile,,https://play-lh.googleusercontent.com/iRq0R9mN7eGyVENIPDk5muu76VxawBAIkFAYFqauJTFNIvUxzD1_M33HNX4GE8Qk0WqY,Neron's Brother,4.54,0,"100,000,000+",googleplay
mob_1668,Bowling Fury: Ten Pin King,Sports,mobile,,https://play-lh.googleusercontent.com/EfKUPHm0Ml6SS-wx9OJo6bcUBnZOuxsTdUBoT8NVZtiFwBTgvUfyvt2l6rNBMTLBprM,Yakuto,4.54,0,"500,000+",googleplay
mob_1669,Darts Club: PvP Multiplayer,Sports,mobile,,https://play-lh.googleusercontent.com/xkxjwKz5Nyu4PECcDKppGrw7S9iiZgz-8ktw5Ug8DoWVd82sCZ3XoSDMwYO0Y9htog,BoomBit Games,4.54,0,"10,000,000+",googleplay
mob_1670,Wild Hunt: Real Hunting Games,Simulation,mobile,,https://play-lh.googleusercontent.com/T-c72TiXrxbXaaN47S7XQTIj-T5QqRF-F27eAgk9TOPi_gvIpowc1jI9_BDADSS9hw,Ten Square Games,4.54,0,"10,000,000+",googleplay
mob_1671,Blast Friends: Match 3 Puzzle,Puzzle,mobile,,https://play-lh.googleusercontent.com/QMuxW62citj4jMTfUnTEmJWGb4xr_Di4wztQtoNUSgL880aBY4I0N41gcpkXKrdQLyaF,Unico Studio,4.54,0,"1,000,000+",googleplay
mob_1672,Piano Fire 2: Slide Challenge,Music,mobile,,https://play-lh.googleusercontent.com/2cn88mYVB_7gcP13Prg6tCBiQB6ouy4ZEeRTQNJK50WFG3fQZUsmht-PrjE9iEcFoxA,Adaric Music,4.54,0,"50,000,000+",googleplay
mob_1673,RPG Dragon Sinker,Role Playing,mobile,,https://play-lh.googleusercontent.com/9hpi1I3wPX6IVVx64GNxIksIlWY5IU_zXDYBZh3zsVCDKQQHTAltIXzvU1Ecgqrobg,KEMCO,4.54,0,"500,000+",googleplay
mob_1674,Delta Force,Action,mobile,,https://play-lh.googleusercontent.com/oLgL7u-F5_q_gdqiPgtQbEZZk-0Mmn6fGP15VbwHiNO3lIcpsc_RzDYhUG8XynBxltU,Level Infinite,4.53,0,"10,000,000+",googleplay
mob_1675,Armed Heist: Shooting games,Action,mobile,,https://play-lh.googleusercontent.com/l-b8q4BCDZmFW2tgGlDO9btW-s4g5bhZ3vIgkQXZUHMp4nG0jaJVR86cbprZSBSNMvUw2goLYl1R4r9Z3WKy,Sozap,4.53,0,"10,000,000+",googleplay
mob_1676,Kingcraft: Candy Match 3,Puzzle,mobile,,https://play-lh.googleusercontent.com/Fz9atioswCEGC9p6k8aliDqb3T5a_xglGt1bLq1gQD01VPaze_NhKZMBNiHqK6p_6A,Viva Games Studios,4.53,0,"5,000,000+",googleplay
mob_1677,Block Craft 3D：Building Game,Arcade,mobile,,https://play-lh.googleusercontent.com/YOtXpivwnbn07ufEnrcX6W--s4FOK6qVMmxvhKkYZhQZzgjxAzy10DgvwlHhYzbHaF1Q,Wildlife Studios,4.53,0,"500,000,000+",googleplay
mob_1678,Design Diary - Match 3 & Home,Puzzle,mobile,,https://play-lh.googleusercontent.com/lvWiaOiQvQNxu-2jhD6uP-uCQm8LV1MaO2giaczXAJLqtxtx2NphNe6-wb_HPTtZjsU,Bigcool Games,4.53,0,"10,000,000+",googleplay
mob_1679,Football Rivals: Soccer Clash,Sports,mobile,,https://play-lh.googleusercontent.com/qmcu7rn35OzV0SyNrxTQFm2Ijnfnca06y8MmaHhkB6nno7bijRDno9Xtiv5ndOidgzcd,Green Horse Games,4.53,0,"5,000,000+",googleplay
mob_1680,F1 Clash - Official F1 Game,Racing,mobile,,https://play-lh.googleusercontent.com/3xObswfD6ugcgqQAGzDhV7nbCdfjqF6q08ChWfcYWHBhi4Ta3swMCV5e39Zrtm9VY3I,Hutch Games,4.53,0,"10,000,000+",googleplay
mob_1681,Cartoon City - farm to village,Casual,mobile,,https://play-lh.googleusercontent.com/iOq7Qe7vi1_JQRXzsXzj7muxxyMq2w69OpLo946Eg4NKRWFoAxl4jDN9Y6wr1SkY5Q,foranj.games,4.53,0,"5,000,000+",googleplay
mob_1682,Farm Island - Family Journey,Casual,mobile,,https://play-lh.googleusercontent.com/3EMOqiB8wElypZZnTt4RJI542C0JtnA9cuh_omUCYrMclsaHIG6Bc0RwZLsR6wDlppI,foranj.games,4.53,0,"10,000,000+",googleplay
mob_1683,My Talking Tom Friends 2,Casual,mobile,,https://play-lh.googleusercontent.com/yuivsShZkyfg0ITz9azBh-ZU6p-XtbWRpJ1qA_3nEPtZcvrBMrmufyJROLtK-2X9nBg_iDA_IwIHTn3Mw1V2y0A,Outfit7 Limited,4.53,0,"10,000,000+",googleplay
mob_1684,Pocket Champs: 3D Racing Games,Arcade,mobile,,https://play-lh.googleusercontent.com/VOHFS_ynG--Snu-hXpagEVdN-UXqlqB0NQJMoFkuP5NAOFbwgOo12zVBmsDLwGpugqTN,Madbox,4.53,0,"10,000,000+",googleplay
mob_1685,Hero Wars: Alliance,Role Playing,mobile,,https://play-lh.googleusercontent.com/FtCFQxVWKIbe0kL2_bLpQp5We65COlUifnATqedJ1HVDybkcIHaf-kacHHabSBrJICGKOKwSJVFy8BVR1Oht,NEXTERS GLOBAL LTD,4.53,0,"100,000,000+",googleplay
mob_1686,Ex Astris,Role Playing,mobile,,https://play-lh.googleusercontent.com/-JM6y1IaGCWj7_nFw2uhr-t7VI4Q1em1fMHQBt4wN5hq_np4IHjOWftJIkPYuj6hfg,GRYPHLINE,4.53,0,"50,000+",googleplay
mob_1687,Warrior In Dungeon,Action,mobile,,https://play-lh.googleusercontent.com/bvKSuejM1UeqKqX68UFeu600oeccv0L6O050pO_eq4__dqo6_OtMQD0rbSdL_nfKGoU,NextEntryCo,4.53,0,"10,000+",googleplay
mob_1688,Bullet Echo: PVP Shooter,Action,mobile,,https://play-lh.googleusercontent.com/Rkz2MrSLKuN3EG7odvoj5B025V8V2aL5W-TKGvczmUw1b07SLn8W6-1FEG2ly6izydhm2Nocd1lJhZp008oQwA,ZeptoLab,4.53,0,"10,000,000+",googleplay
mob_1689,Temu: Shop Like a Billionaire,Shopping,mobile,,https://play-lh.googleusercontent.com/9v08ai07I8aoFLj5M-90nzWPpvyNzOVgA2ZWF9avdW7oS8L9YqF9trVI44SUn2qGTA0,Temu,4.53,0,"500,000,000+",googleplay
mob_1690,Block Sudoku Woody Puzzle Game,Puzzle,mobile,,https://play-lh.googleusercontent.com/apO5jX9E5gR2k0CliQ2RPA6J4fSMigRl2Pd8xTUYvrlnt3azdno2XaQihdJLxewvAFAC,Oakever Games,4.53,0,"10,000,000+",googleplay
mob_1691,Word Cookies! ®,Word,mobile,,https://play-lh.googleusercontent.com/G81Ds_vE_ED-3kkXKRsQ_fuMeoKjsNM5n_adR9XRZrVTYKRajB_mlrmUHECMHJwz96Q,BitMango,4.53,0,"50,000,000+",googleplay
mob_1692,Makeover Master,Puzzle,mobile,,https://play-lh.googleusercontent.com/XZyYwX64Jd_k5CTQgdLMx17koHulbyX_x3F15yJjUOXD6RygwJCZ2nd1miHHtSh_sA,FlyBird Casual Games,4.53,0,"10,000,000+",googleplay
